time,POE,UAE,HR,FE,PS,J1,J2,J3,J4,J5
1669633566.122294,0.022976458420192577,0.06458415893819479,-0.01568966755861558,0.03717758222549255,-0.02976538815915385,0.0,0.0,0.0,0.0,0.0
1669633566.1288826,2.50684832414709,0.06398244167560244,-2.5131535325213967,0.03657586471935929,-0.027847804645457417,0.0,0.0,0.0,0.0,0.0
1669633566.1308854,2.50684832414709,0.06398244167560244,-2.5131535325213967,0.03605711691994978,-0.02657590365327269,0.0,0.0,0.0,0.0,0.0
1669633566.1339827,5.510189552631153,0.06449316024975864,-5.528575025093752,0.03605711691994978,-0.02657590365327269,0.0,0.0,0.0,0.0,0.0
1669633566.1355298,5.088720057605363,0.06203384129319837,-5.103729953899828,0.03359779802426755,-0.025795636543459705,0.0,0.0,0.0,0.0,0.0
1669633566.1368012,5.088720057605363,0.06203384129319837,-5.103729953899828,0.032565908557412704,-0.022431410623143057,0.0,0.0,0.0,0.0,0.0
1669633566.1382174,4.600060423343524,0.0624559810501412,-4.607312254485229,0.032565908557412704,-0.022431410623143057,0.0,0.0,0.0,0.0,0.0
1669633566.1406808,2.5025108083143572,0.060974061287027696,-2.496388392349489,0.031083989026007414,-0.02208231216690123,0.0,0.0,0.0,0.0,0.0
1669633566.1421206,2.5025108083143572,0.060974061287027696,-2.496388392349489,0.03144857007171334,-0.021707583122392158,0.0,0.0,0.0,0.0,0.0
1669633566.1442325,0.46459736330258317,0.06255803173250747,-0.4494095283764097,0.03144857007171334,-0.021707583122392158,0.0,0.0,0.0,0.0,0.0
1669633566.1462545,-0.750347014164655,0.06631980206255121,0.7727951319335467,0.03521034052863355,-0.02203733007460498,0.0,0.0,0.0,0.0,0.0
1669633566.1472538,-0.750347014164655,0.06631980206255121,0.7727951319335467,0.03398422597174106,-0.02000402543647115,0.0,0.0,0.0,0.0,0.0
1669633566.149082,-0.18981358396024134,0.0657694000816753,0.20529151361672188,0.03398422597174106,-0.02000402543647115,0.0,0.0,0.0,0.0,0.0
1669633566.150078,-0.17684278405500262,0.0698611422555184,0.1916946686461558,0.03807596820751853,-0.020548843535101117,0.0,0.0,0.0,0.0,0.0
1669633566.1516535,-0.17684278405500262,0.0698611422555184,0.1916946686461558,0.034612127028444566,-0.01846761322503995,0.0,0.0,0.0,0.0,0.0
1669633566.1530275,2.4943470327913926,0.071922975918775,-2.5005914857755265,0.034612127028444566,-0.01846761322503995,0.0,0.0,0.0,0.0,0.0
1669633566.1540263,1.3784801137131069,0.0706708652259894,-1.3772179984317452,0.033360016526742614,-0.01792356775497405,0.0,0.0,0.0,0.0,0.0
1669633566.1563406,1.3784801137131069,0.0706708652259894,-1.3772179984317452,0.029235508256461935,-0.018571864187400096,0.0,0.0,0.0,0.0,0.0
1669633566.1573405,-0.46424506405604377,0.07024265345771624,0.4712361244831467,0.029235508256461935,-0.018571864187400096,0.0,0.0,0.0,0.0,0.0
1669633566.1583395,0.5782209169995745,0.0663127866953056,-0.5768413086813625,0.025305641289050034,-0.017670210151675202,0.0,0.0,0.0,0.0,0.0
1669633566.160644,0.5782209169995745,0.0663127866953056,-0.5768413086813625,0.024484603001760172,-0.018701611430275166,0.0,0.0,0.0,0.0,0.0
1669633566.1619217,0.8189609861783377,0.06805607639178197,-0.8220108823595444,0.024484603001760172,-0.018701611430275166,0.0,0.0,0.0,0.0,0.0
