time,POE,UAE,HR,FE,PS,J1,J2,J3,J4,J5
1669635015.9259126,53.474332929868645,7.78584990269992,-47.31127157905816,7.763042528633378,3.3904859067533533,0.0,0.0,0.0,0.0,0.0
1669635015.9360309,53.474332929868645,7.78584990269992,-47.31127157905816,7.761507622224462,3.3906033323062825,0.0,0.0,0.0,0.0,0.0
1669635015.9380457,53.463605673375305,7.785363798422102,-47.30191240026102,7.761507622224462,3.3906033323062825,0.0,0.0,0.0,0.0,0.0
1669635015.939046,53.329528225243955,7.73372447096491,-47.1867824507416,7.709749635250216,3.377633940809134,0.0,0.0,0.0,0.0,0.0
1669635015.9405239,53.329528225243955,7.73372447096491,-47.1867824507416,7.710125910434956,3.37729102711546,0.0,0.0,0.0,0.0,0.0
1669635015.9427497,53.34478788068935,7.73446409239587,-47.2037121171458,7.710125910434956,3.37729102711546,0.0,0.0,0.0,0.0,0.0
1669635015.94475,53.3251061461077,7.7314029304018455,-47.18083815090023,7.707072108975494,3.3794091814092333,0.0,0.0,0.0,0.0,0.0
1669635015.9467506,53.3251061461077,7.7314029304018455,-47.18083815090023,7.705811560982219,3.381096236934897,0.0,0.0,0.0,0.0,0.0
1669635015.9483275,53.337730951285245,7.732202708441339,-47.194410051655574,7.705811560982219,3.381096236934897,0.0,0.0,0.0,0.0,0.0
1669635015.949826,53.32675848782777,7.729910620459635,-47.18201078449374,7.70352478797605,3.381997863389075,0.0,0.0,0.0,0.0,0.0
1669635015.9520924,53.32675848782777,7.729910620459635,-47.18201078449374,7.7033647600190776,3.3806203883997212,0.0,0.0,0.0,0.0,0.0
1669635015.9533725,53.330970012440034,7.730702961345746,-47.18590737565211,7.7033647600190776,3.3806203883997212,0.0,0.0,0.0,0.0,0.0
1669635015.955586,53.328831206117506,7.729600943837901,-47.18359818179175,7.702268167608437,3.3806476109020718,0.0,0.0,0.0,0.0,0.0
1669635015.9566581,53.328831206117506,7.729600943837901,-47.18359818179175,7.701584033048973,3.381617131020162,0.0,0.0,0.0,0.0,0.0
1669635015.958743,53.33144690475664,7.7298180560028635,-47.18693072502801,7.701584033048973,3.381617131020162,0.0,0.0,0.0,0.0,0.0
1669635015.961056,53.328732562803616,7.726968931360129,-47.185575058053644,7.698737545407015,3.3805523460345253,0.0,0.0,0.0,0.0,0.0
1669635015.9624257,53.328732562803616,7.726968931360129,-47.185575058053644,7.699637291155036,3.382197923187886,0.0,0.0,0.0,0.0,0.0
1669635015.9634433,53.324018505379215,7.725878760182384,-47.180392568267884,7.699637291155036,3.382197923187886,0.0,0.0,0.0,0.0,0.0
1669635015.964624,53.32419062883924,7.727086279167549,-47.179336443338514,7.700847982747972,3.383059206636296,0.0,0.0,0.0,0.0,0.0
1669635015.9677072,53.32419062883924,7.727086279167549,-47.179336443338514,7.70039179688038,3.3845340732886067,0.0,0.0,0.0,0.0,0.0
1669635015.9693868,53.31819619973511,7.725868580705845,-47.17105284700928,7.70039179688038,3.3845340732886067,0.0,0.0,0.0,0.0,0.0
