time,TOxx,TOyx,TOzx,TOxy,TOyy,TOzy,TOxz,TOyz,TOzz,UAxx,UAyx,UAzx,UAxy,UAyy,UAzy,UAxz,UAyz,UAzz,FAxx,FAyx,FAzx,FAxy,FAyy,FAzy,FAxz,FAyz,FAzz
1669727998.243889,0.003261774778366089,0.9954888224601746,-0.04716581106185913,-0.06477433443069458,-0.05000877380371094,-0.9934263825416565,-0.9944983124732971,0.009678304195404053,0.06101757287979126,-0.7929112315177917,0.6075746417045593,0.02735154703259468,-0.6070504784584045,-0.7933769822120667,0.025476783514022827,0.03721239045262337,0.003523023799061775,0.9925541877746582,-0.8260726928710938,-0.5607445240020752,0.04468114301562309,0.5613335371017456,-0.8268836736679077,0.0006669973954558372,0.03654465451836586,0.02571648731827736,0.9922528862953186
1669727998.2492278,0.0031576454639434814,0.9954885840415955,-0.04719012975692749,-0.06493598222732544,-0.05003809928894043,-0.9934146404266357,-0.9944886565208435,0.009583503007888794,0.061183810234069824,-0.7929112315177917,0.6075746417045593,0.02735154703259468,-0.6070504784584045,-0.7933769822120667,0.025476783514022827,0.03721239045262337,0.003523023799061775,0.9925541877746582,-0.8260726928710938,-0.5607445240020752,0.04468114301562309,0.5613335371017456,-0.8268836736679077,0.0006669973954558372,0.03654465451836586,0.02571648731827736,0.9922528862953186
1669727998.2512329,0.0031576454639434814,0.9954885840415955,-0.04719012975692749,-0.06493598222732544,-0.05003809928894043,-0.9934146404266357,-0.9944886565208435,0.009583503007888794,0.061183810234069824,-0.7929297089576721,0.6075510382652283,0.027340853586792946,-0.6070268750190735,-0.7933950424194336,0.02547774277627468,0.03720439225435257,0.0035314131528139114,0.9925543069839478,-0.8260726928710938,-0.5607445240020752,0.04468114301562309,0.5613335371017456,-0.8268836736679077,0.0006669973954558372,0.03654465451836586,0.02571648731827736,0.9922528862953186
1669727998.253258,0.0031576454639434814,0.9954885840415955,-0.04719012975692749,-0.06493598222732544,-0.05003809928894043,-0.9934146404266357,-0.9944886565208435,0.009583503007888794,0.061183810234069824,-0.7929297089576721,0.6075510382652283,0.027340853586792946,-0.6070268750190735,-0.7933950424194336,0.02547774277627468,0.03720439225435257,0.0035314131528139114,0.9925543069839478,-0.8260526657104492,-0.5607726573944092,0.044697105884552,0.5613628625869751,-0.8268636465072632,0.0006887279450893402,0.03654469549655914,0.025744719430804253,0.9922522902488708
1669727998.2542593,0.003164738416671753,0.9954912662506104,-0.047129541635513306,-0.0654289722442627,-0.04997250437736511,-0.9933852553367615,-0.9944561719894409,0.009609878063201904,0.06167638301849365,-0.7929297089576721,0.6075510382652283,0.027340853586792946,-0.6070268750190735,-0.7933950424194336,0.02547774277627468,0.03720439225435257,0.0035314131528139114,0.9925543069839478,-0.8260526657104492,-0.5607726573944092,0.044697105884552,0.5613628625869751,-0.8268636465072632,0.0006887279450893402,0.03654469549655914,0.025744719430804253,0.9922522902488708
1669727998.256421,0.003164738416671753,0.9954912662506104,-0.047129541635513306,-0.0654289722442627,-0.04997250437736511,-0.9933852553367615,-0.9944561719894409,0.009609878063201904,0.06167638301849365,-0.7929779887199402,0.6074889302253723,0.02733003720641136,-0.6069642901420593,-0.7934428453445435,0.02548906020820141,0.03720243647694588,0.0035499203950166702,0.9925546646118164,-0.8260526657104492,-0.5607726573944092,0.044697105884552,0.5613628625869751,-0.8268636465072632,0.0006887279450893402,0.03654469549655914,0.025744719430804253,0.9922522902488708
1669727998.2574213,0.003164738416671753,0.9954912662506104,-0.047129541635513306,-0.0654289722442627,-0.04997250437736511,-0.9933852553367615,-0.9944561719894409,0.009609878063201904,0.06167638301849365,-0.7929779887199402,0.6074889302253723,0.02733003720641136,-0.6069642901420593,-0.7934428453445435,0.02548906020820141,0.03720243647694588,0.0035499203950166702,0.9925546646118164,-0.8260900974273682,-0.5607168674468994,0.04470781981945038,0.5613086223602295,-0.8269006013870239,0.0007238052785396576,0.036535508930683136,0.02577730268239975,0.9922516942024231
1669727998.2591186,0.0030549466609954834,0.9954805374145508,-0.047369927167892456,-0.06545504927635193,-0.050219327211380005,-0.993371844291687,-0.994455099105835,0.009517401456832886,0.06170523166656494,-0.7929779887199402,0.6074889302253723,0.02733003720641136,-0.6069642901420593,-0.7934428453445435,0.02548906020820141,0.03720243647694588,0.0035499203950166702,0.9925546646118164,-0.8260900974273682,-0.5607168674468994,0.04470781981945038,0.5613086223602295,-0.8269006013870239,0.0007238052785396576,0.036535508930683136,0.02577730268239975,0.9922516942024231
1669727998.2613184,0.0030549466609954834,0.9954805374145508,-0.047369927167892456,-0.06545504927635193,-0.050219327211380005,-0.993371844291687,-0.994455099105835,0.009517401456832886,0.06170523166656494,-0.7930321097373962,0.6074178218841553,0.02734648808836937,-0.606892466545105,-0.7934974431991577,0.025508344173431396,0.03722691163420677,0.0035585397854447365,0.9925537109375,-0.8260900974273682,-0.5607168674468994,0.04470781981945038,0.5613086223602295,-0.8269006013870239,0.0007238052785396576,0.036535508930683136,0.02577730268239975,0.9922516942024231
1669727998.2633176,0.0030549466609954834,0.9954805374145508,-0.047369927167892456,-0.06545504927635193,-0.050219327211380005,-0.993371844291687,-0.994455099105835,0.009517401456832886,0.06170523166656494,-0.7930321097373962,0.6074178218841553,0.02734648808836937,-0.606892466545105,-0.7934974431991577,0.025508344173431396,0.03722691163420677,0.0035585397854447365,0.9925537109375,-0.8261173367500305,-0.5606750249862671,0.04473121836781502,0.5612668991088867,-0.8269290328025818,0.0007119216024875641,0.03656284138560295,0.025778818875551224,0.9922506213188171
1669727998.2655182,0.002990037202835083,0.9954732656478882,-0.04753422737121582,-0.06587132811546326,-0.05038335919380188,-0.9933367967605591,-0.994428277015686,0.009482890367507935,0.06212276220321655,-0.7930321097373962,0.6074178218841553,0.02734648808836937,-0.606892466545105,-0.7934974431991577,0.025508344173431396,0.03722691163420677,0.0035585397854447365,0.9925537109375,-0.8261173367500305,-0.5606750249862671,0.04473121836781502,0.5612668991088867,-0.8269290328025818,0.0007119216024875641,0.03656284138560295,0.025778818875551224,0.9922506213188171
1669727998.267524,0.002990037202835083,0.9954732656478882,-0.04753422737121582,-0.06587132811546326,-0.05038335919380188,-0.9933367967605591,-0.994428277015686,0.009482890367507935,0.06212276220321655,-0.7930632829666138,0.6073775887489319,0.02733946032822132,-0.6068513989448547,-0.7935282588005066,0.025530006736516953,0.0372343547642231,0.0035819076001644135,0.9925534129142761,-0.8261173367500305,-0.5606750249862671,0.04473121836781502,0.5612668991088867,-0.8269290328025818,0.0007119216024875641,0.03656284138560295,0.025778818875551224,0.9922506213188171
1669727998.2695196,0.002990037202835083,0.9954732656478882,-0.04753422737121582,-0.06587132811546326,-0.05038335919380188,-0.9933367967605591,-0.994428277015686,0.009482890367507935,0.06212276220321655,-0.7930632829666138,0.6073775887489319,0.02733946032822132,-0.6068513989448547,-0.7935282588005066,0.025530006736516953,0.0372343547642231,0.0035819076001644135,0.9925534129142761,-0.826137363910675,-0.5606430172920227,0.04476314038038254,0.5612363219261169,-0.8269498944282532,0.0007279422134160995,0.036581166088581085,0.02580866403877735,0.9922490119934082
1669727998.2705183,0.0028212666511535645,0.9954659938812256,-0.04770541191101074,-0.06678187847137451,-0.05055689811706543,-0.9932675957679749,-0.9943684339523315,0.009369313716888428,0.06303852796554565,-0.7930632829666138,0.6073775887489319,0.02733946032822132,-0.6068513989448547,-0.7935282588005066,0.025530006736516953,0.0372343547642231,0.0035819076001644135,0.9925534129142761,-0.826137363910675,-0.5606430172920227,0.04476314038038254,0.5612363219261169,-0.8269498944282532,0.0007279422134160995,0.036581166088581085,0.02580866403877735,0.9922490119934082
1669727998.2724328,0.0028212666511535645,0.9954659938812256,-0.04770541191101074,-0.06678187847137451,-0.05055689811706543,-0.9932675957679749,-0.9943684339523315,0.009369313716888428,0.06303852796554565,-0.7930685877799988,0.6073703765869141,0.027344729751348495,-0.6068421602249146,-0.7935336232185364,0.02558179572224617,0.03727005794644356,0.003620118834078312,0.9925516247749329,-0.826137363910675,-0.5606430172920227,0.04476314038038254,0.5612363219261169,-0.8269498944282532,0.0007279422134160995,0.036581166088581085,0.02580866403877735,0.9922490119934082
1669727998.2746625,0.0028212666511535645,0.9954659938812256,-0.04770541191101074,-0.06678187847137451,-0.05055689811706543,-0.9932675957679749,-0.9943684339523315,0.009369313716888428,0.06303852796554565,-0.7930685877799988,0.6073703765869141,0.027344729751348495,-0.6068421602249146,-0.7935336232185364,0.02558179572224617,0.03727005794644356,0.003620118834078312,0.9925516247749329,-0.826113760471344,-0.5606755614280701,0.044790562242269516,0.5612688660621643,-0.8269277811050415,0.0007080910727381706,0.03661397472023964,0.025809157639741898,0.9922483563423157
1669727998.2766588,0.002706468105316162,0.9954704642295837,-0.04762822389602661,-0.06750565767288208,-0.05048069357872009,-0.9932223558425903,-0.9943203330039978,0.009283989667892456,0.06376773118972778,-0.7930685877799988,0.6073703765869141,0.027344729751348495,-0.6068421602249146,-0.7935336232185364,0.02558179572224617,0.03727005794644356,0.003620118834078312,0.9925516247749329,-0.826113760471344,-0.5606755614280701,0.044790562242269516,0.5612688660621643,-0.8269277811050415,0.0007080910727381706,0.03661397472023964,0.025809157639741898,0.9922483563423157
1669727998.2773864,0.002706468105316162,0.9954704642295837,-0.04762822389602661,-0.06750565767288208,-0.05048069357872009,-0.9932223558425903,-0.9943203330039978,0.009283989667892456,0.06376773118972778,-0.7930772304534912,0.607358992099762,0.027350060641765594,-0.6068320870399475,-0.7935425639152527,0.02554594725370407,0.03725238889455795,0.003588971681892872,0.992552638053894,-0.826113760471344,-0.5606755614280701,0.044790562242269516,0.5612688660621643,-0.8269277811050415,0.0007080910727381706,0.03661397472023964,0.025809157639741898,0.9922483563423157
1669727998.279445,0.002706468105316162,0.9954704642295837,-0.04762822389602661,-0.06750565767288208,-0.05048069357872009,-0.9932223558425903,-0.9943203330039978,0.009283989667892456,0.06376773118972778,-0.7930772304534912,0.607358992099762,0.027350060641765594,-0.6068320870399475,-0.7935425639152527,0.02554594725370407,0.03725238889455795,0.003588971681892872,0.992552638053894,-0.8261025547981262,-0.5606909394264221,0.0448022335767746,0.5612850785255432,-0.8269166350364685,0.0007230164483189583,0.036614708602428436,0.025828778743743896,0.992247462272644
1669727998.2814326,0.0027506351470947266,0.9954773187637329,-0.04748117923736572,-0.06739851832389832,-0.05033189058303833,-0.993236780166626,-0.9943274259567261,0.00931289792060852,0.06366002559661865,-0.7930772304534912,0.607358992099762,0.027350060641765594,-0.6068320870399475,-0.7935425639152527,0.02554594725370407,0.03725238889455795,0.003588971681892872,0.992552638053894,-0.8261025547981262,-0.5606909394264221,0.0448022335767746,0.5612850785255432,-0.8269166350364685,0.0007230164483189583,0.036614708602428436,0.025828778743743896,0.992247462272644
1669727998.2824473,0.0027506351470947266,0.9954773187637329,-0.04748117923736572,-0.06739851832389832,-0.05033189058303833,-0.993236780166626,-0.9943274259567261,0.00931289792060852,0.06366002559661865,-0.7930454015731812,0.6074004769325256,0.027346981689333916,-0.6068740487098694,-0.7935106754302979,0.025533922016620636,0.03724280744791031,0.003579343669116497,0.9925527572631836,-0.8261025547981262,-0.5606909394264221,0.0448022335767746,0.5612850785255432,-0.8269166350364685,0.0007230164483189583,0.036614708602428436,0.025828778743743896,0.992247462272644
1669727998.2836702,0.0027506351470947266,0.9954773187637329,-0.04748117923736572,-0.06739851832389832,-0.05033189058303833,-0.993236780166626,-0.9943274259567261,0.00931289792060852,0.06366002559661865,-0.7930454015731812,0.6074004769325256,0.027346981689333916,-0.6068740487098694,-0.7935106754302979,0.025533922016620636,0.03724280744791031,0.003579343669116497,0.9925527572631836,-0.8261416554450989,-0.5606350302696228,0.04478384926915169,0.5612296462059021,-0.8269543647766113,0.0007492750883102417,0.03658648952841759,0.02583763748407364,0.9922482967376709
1669727998.2853239,0.002789407968521118,0.995466411113739,-0.047701239585876465,-0.06695002317428589,-0.05055323243141174,-0.9932564496994019,-0.9943573474884033,0.009345293045043945,0.06320798397064209,-0.7930454015731812,0.6074004769325256,0.027346981689333916,-0.6068740487098694,-0.7935106754302979,0.025533922016620636,0.03724280744791031,0.003579343669116497,0.9925527572631836,-0.8261416554450989,-0.5606350302696228,0.04478384926915169,0.5612296462059021,-0.8269543647766113,0.0007492750883102417,0.03658648952841759,0.02583763748407364,0.9922482967376709
1669727998.2876227,0.002789407968521118,0.995466411113739,-0.047701239585876465,-0.06695002317428589,-0.05055323243141174,-0.9932564496994019,-0.9943573474884033,0.009345293045043945,0.06320798397064209,-0.7930082082748413,0.6074491739273071,0.027338571846485138,-0.6069235801696777,-0.7934732437133789,0.025513628497719765,0.037223994731903076,0.0035660769790410995,0.9925534725189209,-0.8261416554450989,-0.5606350302696228,0.04478384926915169,0.5612296462059021,-0.8269543647766113,0.0007492750883102417,0.03658648952841759,0.02583763748407364,0.9922482967376709
1669727998.2886214,0.002789407968521118,0.995466411113739,-0.047701239585876465,-0.06695002317428589,-0.05055323243141174,-0.9932564496994019,-0.9943573474884033,0.009345293045043945,0.06320798397064209,-0.7930082082748413,0.6074491739273071,0.027338571846485138,-0.6069235801696777,-0.7934732437133789,0.025513628497719765,0.037223994731903076,0.0035660769790410995,0.9925534725189209,-0.8261895775794983,-0.5605653524398804,0.04477672651410103,0.5611599683761597,-0.8270019292831421,0.0007570385932922363,0.03657842054963112,0.025836940854787827,0.9922486543655396
1669727998.2906947,0.0027351677417755127,0.9954512119293213,-0.04802653193473816,-0.06740769743919373,-0.05087703466415405,-0.9932102560997009,-0.9943268299102783,0.009334743022918701,0.06366485357284546,-0.7930082082748413,0.6074491739273071,0.027338571846485138,-0.6069235801696777,-0.7934732437133789,0.025513628497719765,0.037223994731903076,0.0035660769790410995,0.9925534725189209,-0.8261895775794983,-0.5605653524398804,0.04477672651410103,0.5611599683761597,-0.8270019292831421,0.0007570385932922363,0.03657842054963112,0.025836940854787827,0.9922486543655396
