time,POE,UAE,HR,FE,PS,J1,J2,J3,J4,J5
1669716017.689041,-63.95328264965839,39.642324764388526,86.89703760356579,34.60240685749347,-0.3616075374988238,0.0,0.0,0.0,0.0,0.0
1669716017.729223,-63.95328264965839,39.642324764388526,86.89703760356579,34.59613640107746,-0.3615211758465831,0.0,0.0,0.0,0.0,0.0
1669716017.729223,-63.952144274225994,39.64315812058361,86.91083379884182,34.59613640107746,-0.3615211758465831,0.0,0.0,0.0,0.0,0.0
1669716017.7372239,-63.94772042156136,39.64346803103179,86.87373115278872,34.594321978109534,-0.3593143763640995,0.0,0.0,0.0,0.0,0.0
1669716017.7372239,-63.94772042156136,39.64346803103179,86.87373115278872,34.59156401881679,-0.35839715029030716,0.0,0.0,0.0,0.0,0.0
1669716017.7452245,-63.94710834958522,39.64359146874554,86.86680153442973,34.59156401881679,-0.35839715029030716,0.0,0.0,0.0,0.0,0.0
1669716017.7490416,-63.94632064562925,39.642534945966645,86.83857437908661,34.588489949076454,-0.35950281910310833,0.0,0.0,0.0,0.0,0.0
1669716017.754505,-63.94632064562925,39.642534945966645,86.83857437908661,34.58797469252134,-0.3583397279082239,0.0,0.0,0.0,0.0,0.0
1669716017.7580988,-63.94668939812543,39.64252098524628,86.82991767647486,34.58797469252134,-0.3583397279082239,0.0,0.0,0.0,0.0,0.0
1669716017.7609901,-63.94841789351654,39.64251572981928,86.86215010061886,34.59110485090246,-0.35867506590817105,0.0,0.0,0.0,0.0,0.0
1669716017.7638297,-63.94841789351654,39.64251572981928,86.86215010061886,34.591521304707626,-0.3590203524983275,0.0,0.0,0.0,0.0,0.0
1669716017.7658598,-63.946126205996954,39.64123615971293,86.83679861291714,34.591521304707626,-0.3590203524983275,0.0,0.0,0.0,0.0,0.0
1669716017.7690122,-63.94468913360148,39.63950345487866,86.85854808637092,34.59596772225857,-0.3591121054670754,0.0,0.0,0.0,0.0,0.0
1669716017.7707136,-63.94468913360148,39.63950345487866,86.85854808637092,34.5944087845789,-0.3581928678072578,0.0,0.0,0.0,0.0,0.0
1669716017.7748616,-63.94204823360158,39.637459357482925,86.82805723954903,34.5944087845789,-0.3581928678072578,0.0,0.0,0.0,0.0,0.0
1669716017.775216,-63.94200151218719,39.63654629364431,86.86026332115586,34.59906963369151,-0.35819675526980027,0.0,0.0,0.0,0.0,0.0
1669716017.775216,-63.94200151218719,39.63654629364431,86.86026332115586,34.595511828297425,-0.35878158004552463,0.0,0.0,0.0,0.0,0.0
1669716017.783335,-63.939620346769246,39.63672107502154,86.83375369629672,34.595511828297425,-0.35878158004552463,0.0,0.0,0.0,0.0,0.0
1669716017.7864456,-63.93767963047586,39.63448167277069,86.8593909454506,34.600983881072544,-0.35890503071481034,0.0,0.0,0.0,0.0,0.0
1669716017.7874646,-63.93767963047586,39.63448167277069,86.8593909454506,34.598163680855464,-0.36107611406134305,0.0,0.0,0.0,0.0,0.0
1669716017.7874646,-63.938592712579464,39.63432725374311,86.873584883032,34.598163680855464,-0.36107611406134305,0.0,0.0,0.0,0.0,0.0
