time,POE,UAE,HR,FE,PS,J1,J2,J3,J4,J5
1669730655.857312,-39.8340394572454,1.233970135479155,44.259264628916064,57.76566406320108,-49.58394118702094,0.0,0.0,0.0,0.0,0.0
1669730655.8623338,-39.8340394572454,1.233970135479155,44.259264628916064,57.765507660515695,-49.58248529355393,0.0,0.0,0.0,0.0,0.0
1669730655.8648605,-40.001791957006596,1.2453418078132752,44.436608609066994,57.765507660515695,-49.58248529355393,0.0,0.0,0.0,0.0,0.0
1669730655.8668988,-40.04142836084678,1.2320499228061443,44.46753761564376,57.778075753468805,-49.58640520872787,0.0,0.0,0.0,0.0,0.0
1669730655.869206,-40.04142836084678,1.2320499228061443,44.46753761564376,57.777569903399524,-49.58636080422979,0.0,0.0,0.0,0.0,0.0
1669730655.871211,-40.12108012243035,1.247556862778068,44.558784051128434,57.777569903399524,-49.58636080422979,0.0,0.0,0.0,0.0,0.0
1669730655.8742125,-40.35173633611487,1.2250922809777873,44.776015150019546,57.793799787760484,-49.59778530925303,0.0,0.0,0.0,0.0,0.0
1669730655.875207,-40.35173633611487,1.2250922809777873,44.776015150019546,57.79358591572444,-49.59701654348603,0.0,0.0,0.0,0.0,0.0
1669730655.8776803,-40.36976583573732,1.2550087016982272,44.81480629066057,57.79358591572444,-49.59701654348603,0.0,0.0,0.0,0.0,0.0
1669730655.879681,-40.62519413654051,1.2205084236285246,45.0485257476291,57.81783466772263,-49.61587025720466,0.0,0.0,0.0,0.0,0.0
1669730655.8820164,-40.62519413654051,1.2205084236285246,45.0485257476291,57.816189835342705,-49.61646870083469,0.0,0.0,0.0,0.0,0.0
1669730655.8831184,-40.513753338673745,1.264874739523055,44.96663572755067,57.816189835342705,-49.61646870083469,0.0,0.0,0.0,0.0,0.0
1669730655.8861194,-40.92967782548298,1.2216455452375583,45.35592521638058,57.84559624726302,-49.640683529491255,0.0,0.0,0.0,0.0,0.0
1669730655.8871205,-40.92967782548298,1.2216455452375583,45.35592521638058,57.84314640515266,-49.642106438305596,0.0,0.0,0.0,0.0,0.0
1669730655.8893785,-40.54067004705916,1.2719100636056755,44.9985597841038,57.84314640515266,-49.642106438305596,0.0,0.0,0.0,0.0,0.0
1669730655.8903842,-41.047604470705714,1.2292471348419507,45.47984916721923,57.87320541475435,-49.66435667202397,0.0,0.0,0.0,0.0,0.0
1669730655.892708,-41.047604470705714,1.2292471348419507,45.47984916721923,57.87350234339028,-49.6632865929951,0.0,0.0,0.0,0.0,0.0
1669730655.8940115,-40.701634091695894,1.2757688720659497,45.163532962485625,57.87350234339028,-49.6632865929951,0.0,0.0,0.0,0.0,0.0
1669730655.895786,-40.78396471578986,1.2385181901123326,45.22117506447915,57.904235775559705,-49.679513180649906,0.0,0.0,0.0,0.0,0.0
1669730655.8980374,-40.78396471578986,1.2385181901123326,45.22117506447915,57.90587651748279,-49.681008277642896,0.0,0.0,0.0,0.0,0.0
1669730655.8990383,-40.63515710205531,1.2910353889216022,45.10723899488781,57.90587651748279,-49.681008277642896,0.0,0.0,0.0,0.0,0.0
1669730655.9005802,-40.914326315058275,1.2461040934375778,45.35793875749983,57.944115250958944,-49.69834674589898,0.0,0.0,0.0,0.0,0.0
1669730655.9020557,-40.914326315058275,1.2461040934375778,45.35793875749983,57.943867014180604,-49.7006746042861,0.0,0.0,0.0,0.0,0.0
1669730655.9040618,-40.864695106866264,1.292451015648864,45.33928238437178,57.943867014180604,-49.7006746042861,0.0,0.0,0.0,0.0,0.0
1669730655.9050825,-41.18536521027099,1.2490650765974773,45.63246261841496,57.97667911329753,-49.721739726885914,0.0,0.0,0.0,0.0,0.0
1669730655.9068549,-41.18536521027099,1.2490650765974773,45.63246261841496,57.97554387386667,-49.723711775382775,0.0,0.0,0.0,0.0,0.0
1669730655.9083545,-41.17470369612237,1.2922085947274793,45.65058226690678,57.97554387386667,-49.723711775382775,0.0,0.0,0.0,0.0,0.0
1669730655.9098158,-41.60241894852675,1.2555739267207904,46.05549173501525,58.00114520152073,-49.74308391686108,0.0,0.0,0.0,0.0,0.0
1669730655.9119017,-41.60241894852675,1.2555739267207904,46.05549173501525,58.002696605262116,-49.74300900602083,0.0,0.0,0.0,0.0,0.0
1669730655.9135258,-40.959637946788845,1.2909962269681132,45.433969629769464,58.002696605262116,-49.74300900602083,0.0,0.0,0.0,0.0,0.0
1669730655.9146798,-41.67818880597876,1.2547709313630737,46.13128658386861,58.025884634087994,-49.76294034809507,0.0,0.0,0.0,0.0,0.0
1669730655.9164975,-41.67818880597876,1.2547709313630737,46.13128658386861,58.027480949863374,-49.75965886370715,0.0,0.0,0.0,0.0,0.0
1669730655.917678,-40.861560684200924,1.2822886809881302,45.32997902708766,58.027480949863374,-49.75965886370715,0.0,0.0,0.0,0.0,0.0
1669730655.9191725,-41.469062520234665,1.2546455433868113,45.92181337214059,58.04418314848519,-49.77565162431495,0.0,0.0,0.0,0.0,0.0
1669730655.9206412,-41.469062520234665,1.2546455433868113,45.92181337214059,58.044854370895465,-49.776087854480664,0.0,0.0,0.0,0.0,0.0
1669730655.922161,-40.750712092762384,1.2712895947005016,45.21125064990282,58.044854370895465,-49.776087854480664,0.0,0.0,0.0,0.0,0.0
1669730655.9236321,-41.10258629701439,1.2540555812566245,45.55348397090575,58.05517976901669,-49.786303310305904,0.0,0.0,0.0,0.0,0.0
1669730655.9250906,-41.10258629701439,1.2540555812566245,45.55348397090575,58.05290835159446,-49.78775658308824,0.0,0.0,0.0,0.0,0.0
1669730655.9267333,-40.36087838406682,1.2544888250959914,44.80731421505651,58.05290835159446,-49.78775658308824,0.0,0.0,0.0,0.0,0.0
1669730655.9281502,-44.18201466804784,1.1024031918329715,48.536931721977595,58.129053232018805,-49.893181621744105,0.0,0.0,0.0,0.0,0.0
1669730655.929777,-44.18201466804784,1.1024031918329715,48.536931721977595,58.12930963874816,-49.89574186885844,0.0,0.0,0.0,0.0,0.0
1669730655.9312477,-35.39323867467445,1.1948280012527595,39.70690371357328,58.12930963874816,-49.89574186885844,0.0,0.0,0.0,0.0,0.0
1669730655.9327471,-36.27541614185643,1.1655603358398128,40.58977571008177,58.13944274922507,-49.91940750227244,0.0,0.0,0.0,0.0,0.0
1669730655.9341989,-36.27541614185643,1.1655603358398128,40.58977571008177,58.12769821491185,-49.934461682082684,0.0,0.0,0.0,0.0,0.0
1669730655.9358358,-35.47757509363538,1.1953078439743656,39.79427797615294,58.12769821491185,-49.934461682082684,0.0,0.0,0.0,0.0,0.0
1669730655.9380167,-36.22728202573759,1.164217965615417,40.53970577504232,58.14194106960687,-49.956639373490496,0.0,0.0,0.0,0.0,0.0
1669730655.9387882,-36.22728202573759,1.164217965615417,40.53970577504232,58.14508523706366,-49.95543509810571,0.0,0.0,0.0,0.0,0.0
1669730655.9403887,-36.22728202573759,1.164217965615417,40.53970577504232,58.14508523706366,-49.95543509810571,0.0,0.0,0.0,0.0,0.0
1669730655.9432938,-36.863090064376635,1.1365880330905782,41.169974627963484,58.158254445499566,-49.97491686693758,0.0,0.0,0.0,0.0,0.0
1669730655.944307,-36.863090064376635,1.1365880330905782,41.169974627963484,58.16015077892325,-49.97177383871709,0.0,0.0,0.0,0.0,0.0
1669730655.9463425,-36.30354423517075,1.1617315032825772,40.6161685430874,58.16015077892325,-49.97177383871709,0.0,0.0,0.0,0.0,0.0
1669730655.9479313,-36.93540674963102,1.142661123010158,41.24885735362338,58.166685185241704,-49.98711609465485,0.0,0.0,0.0,0.0,0.0
1669730655.9493628,-36.93540674963102,1.142661123010158,41.24885735362338,58.16598589513547,-49.98468713658268,0.0,0.0,0.0,0.0,0.0
1669730655.9508202,-36.34893397620985,1.1652195562410488,40.66556738798072,58.16598589513547,-49.98468713658268,0.0,0.0,0.0,0.0,0.0
1669730655.9522383,-36.80339802107716,1.1603306510283808,41.12745895695487,58.16455413600265,-49.99066623262977,0.0,0.0,0.0,0.0,0.0
1669730655.9536817,-36.80339802107716,1.1603306510283808,41.12745895695487,58.16609376915055,-49.98997871323265,0.0,0.0,0.0,0.0,0.0
1669730655.9551435,-36.03226367299694,1.1682067254615438,40.343167705830744,58.16609376915055,-49.98997871323265,0.0,0.0,0.0,0.0,0.0
1669730655.9565706,-36.404850353912295,1.169456905657499,40.726312965391415,58.15969142665112,-49.99359283478062,0.0,0.0,0.0,0.0,0.0
1669730655.9580853,-36.404850353912295,1.169456905657499,40.726312965391415,58.160782422084345,-49.99245231407239,0.0,0.0,0.0,0.0,0.0
1669730655.9595647,-35.692156143194225,1.1697769484091178,39.995062101138735,58.160782422084345,-49.99245231407239,0.0,0.0,0.0,0.0,0.0
1669730655.960844,-35.56126792002346,1.1766735173925016,39.86607150594094,58.15848065528129,-49.98640999434737,0.0,0.0,0.0,0.0,0.0
1669730655.9618556,-35.56126792002346,1.1766735173925016,39.86607150594094,58.16109637143634,-49.98514050059029,0.0,0.0,0.0,0.0,0.0
1669730655.9633875,-35.60932804251387,1.1763959138145863,39.91518759921204,58.16109637143634,-49.98514050059029,0.0,0.0,0.0,0.0,0.0
1669730655.9648123,-35.21949783838079,1.183598787423319,39.52009182477564,58.1629832962573,-49.975345521534585,0.0,0.0,0.0,0.0,0.0
1669730655.9662125,-35.21949783838079,1.183598787423319,39.52009182477564,58.16484198610185,-49.972369022556634,0.0,0.0,0.0,0.0,0.0
1669730655.9676352,-35.39489258390507,1.1826743290410704,39.699701574008905,58.16484198610185,-49.972369022556634,0.0,0.0,0.0,0.0,0.0
1669730655.969061,-35.24181155376171,1.193989162457932,39.55129012186909,58.15872038080679,-49.96479323847087,0.0,0.0,0.0,0.0,0.0
1669730655.9705007,-35.24181155376171,1.193989162457932,39.55129012186909,58.16265806496355,-49.96279572367988,0.0,0.0,0.0,0.0,0.0
1669730655.971958,-35.37634627309886,1.1877289295689566,39.68464947315284,58.16265806496355,-49.96279572367988,0.0,0.0,0.0,0.0,0.0
1669730655.9733293,-35.53928537743413,1.1996849457570788,39.86186797056994,58.15392858838246,-49.95566150590708,0.0,0.0,0.0,0.0,0.0
1669730655.9747975,-35.53928537743413,1.1996849457570788,39.86186797056994,58.15528541968242,-49.954235807502215,0.0,0.0,0.0,0.0,0.0
1669730655.9762306,-35.77968791144957,1.187359762113398,40.09886065094127,58.15528541968242,-49.954235807502215,0.0,0.0,0.0,0.0,0.0
1669730655.9779093,-36.109995718590355,1.1991470693314519,40.4472016377911,58.142863426165356,-49.950558424656194,0.0,0.0,0.0,0.0,0.0
1669730655.9793487,-36.109995718590355,1.1991470693314519,40.4472016377911,58.142479747645076,-49.94991080425125,0.0,0.0,0.0,0.0,0.0
1669730655.9806762,-36.02351531284864,1.1862729573720971,40.348460932150104,58.142479747645076,-49.94991080425125,0.0,0.0,0.0,0.0,0.0
1669730655.9830856,-36.39770995754174,1.1949667947690494,40.738778652826,58.12863058239826,-49.95177496685466,0.0,0.0,0.0,0.0,0.0
1669730655.9830856,-36.39770995754174,1.1949667947690494,40.738778652826,58.1289259453104,-49.94972257226577,0.0,0.0,0.0,0.0,0.0
1669730655.985864,-36.47027570198061,1.1770647341760248,40.79922191902916,58.1289259453104,-49.94972257226577,0.0,0.0,0.0,0.0,0.0
1669730655.986724,-36.745772745553886,1.1795546711706901,41.08313526258712,58.12105228919975,-49.953766676874025,0.0,0.0,0.0,0.0,0.0
1669730655.9881449,-36.745772745553886,1.1795546711706901,41.08313526258712,58.11885689839337,-49.954376535279,0.0,0.0,0.0,0.0,0.0
1669730655.989572,-36.70116699442864,1.1778446143672145,41.036298087309895,58.11885689839337,-49.954376535279,0.0,0.0,0.0,0.0,0.0
1669730655.990997,-36.71062102431819,1.17258308483855,41.041926805400664,58.12278744861109,-49.957025108938666,0.0,0.0,0.0,0.0,0.0
1669730655.9924011,-36.71062102431819,1.17258308483855,41.041926805400664,58.12223059174223,-49.958026658505254,0.0,0.0,0.0,0.0,0.0
1669730655.9938724,-36.58048701362178,1.1780623912379635,40.91303391674819,58.12223059174223,-49.958026658505254,0.0,0.0,0.0,0.0,0.0
1669730655.994889,-36.64779384960862,1.1655148983966703,40.97232298278804,58.131888336137166,-49.9638657520055,0.0,0.0,0.0,0.0,0.0
1669730655.9965503,-36.64779384960862,1.1655148983966703,40.97232298278804,58.13259434298334,-49.96522885756547,0.0,0.0,0.0,0.0,0.0
1669730655.9985487,-36.429040961578245,1.1770473237811452,40.75718669872421,58.13259434298334,-49.96522885756547,0.0,0.0,0.0,0.0,0.0
1669730656.0000412,-36.52243055438898,1.1722609439447873,40.84913635536555,58.13459396155192,-49.96898831080409,0.0,0.0,0.0,0.0,0.0
1669730656.00121,-36.52243055438898,1.1722609439447873,40.84913635536555,58.129499248015904,-49.97405279042462,0.0,0.0,0.0,0.0,0.0
1669730656.0026512,-36.40782262465566,1.1807074675993767,40.738225634397594,58.129499248015904,-49.97405279042462,0.0,0.0,0.0,0.0,0.0
