time,POE,UAE,HR,FE,PS,J1,J2,J3,J4,J5
1669719738.7526677,144.60969439494377,12.709639890249276,-145.67220467636017,0.5612976560807648,-0.6964763157306526,0.0,0.0,0.0,0.0,0.0
1669719738.7569969,144.60969439494377,12.709639890249276,-145.67220467636017,0.5565937206909937,-0.6976288882452065,0.0,0.0,0.0,0.0,0.0
1669719738.7588425,144.6497786635722,12.708433049225476,-145.71076106987627,0.5565937206909937,-0.6976288882452065,0.0,0.0,0.0,0.0,0.0
1669719738.7606514,140.95580381937754,12.705872033053454,-142.11502546413382,0.5591546603845967,-0.6616440141381779,0.0,0.0,0.0,0.0,0.0
1669719738.761923,140.95580381937754,12.705872033053454,-142.11502546413382,0.5630354225886215,-0.6629323907176013,0.0,0.0,0.0,0.0,0.0
1669719738.764309,140.7038791468247,12.705159110388362,-141.87109010461393,0.5630354225886215,-0.6629323907176013,0.0,0.0,0.0,0.0,0.0
1669719738.7667031,137.6620817378316,12.70669812075467,-138.92639426585538,0.5614963477702934,-0.6398922824859731,0.0,0.0,0.0,0.0,0.0
1669719738.767605,137.6620817378316,12.70669812075467,-138.92639426585538,0.5695398771046083,-0.6386000709741043,0.0,0.0,0.0,0.0,0.0
1669719738.7699175,137.37639081185185,12.707427509386065,-138.65255859546545,0.5695398771046083,-0.6386000709741043,0.0,0.0,0.0,0.0,0.0
1669719738.771683,138.1383550333702,12.708450900108456,-139.39020662705414,0.5685164889681918,-0.6449708348547909,0.0,0.0,0.0,0.0,0.0
1669719738.7734842,138.1383550333702,12.708450900108456,-139.39020662705414,0.5760972510654959,-0.6449747255940997,0.0,0.0,0.0,0.0,0.0
1669719738.775297,137.5731478863124,12.709680450510067,-138.84720667921064,0.5760972510654959,-0.6449747255940997,0.0,0.0,0.0,0.0,0.0
1669719738.7770724,141.17784207702113,12.715761701403967,-142.34244225045765,0.5700159683022088,-0.6760262641234787,0.0,0.0,0.0,0.0,0.0
1669719738.7788599,141.17784207702113,12.715761701403967,-142.34244225045765,0.5728436105904962,-0.6758478130629079,0.0,0.0,0.0,0.0,0.0
1669719738.7807193,140.98694713562284,12.717071004766105,-142.15830362401445,0.5728436105904962,-0.6758478130629079,0.0,0.0,0.0,0.0,0.0
1669719738.7825332,143.5634136717892,12.721999948093917,-144.666226018056,0.5679146311890548,-0.7017109677980462,0.0,0.0,0.0,0.0,0.0
1669719738.784411,143.5634136717892,12.721999948093917,-144.666226018056,0.5709531699624355,-0.7025589404415302,0.0,0.0,0.0,0.0,0.0
1669719738.7854116,143.61296684832976,12.722831493358212,-144.7143956535554,0.5709531699624355,-0.7025589404415302,0.0,0.0,0.0,0.0,0.0
1669719738.7876127,142.45446866306736,12.724776873989892,-143.5889070854967,0.5690078041140979,-0.6931154320122811,0.0,0.0,0.0,0.0,0.0
1669719738.7889767,142.45446866306736,12.724776873989892,-143.5889070854967,0.5654670859441596,-0.6939593917120843,0.0,0.0,0.0,0.0,0.0
1669719738.7903526,142.48171334143348,12.726881179470498,-143.6143862992305,0.5654670859441596,-0.6939593917120843,0.0,0.0,0.0,0.0,0.0
1669719738.7917295,139.861452594134,12.724199385152325,-141.06473265350343,0.5681488909867841,-0.6657518514170521,0.0,0.0,0.0,0.0,0.0
1669719738.79317,139.861452594134,12.724199385152325,-141.06473265350343,0.5632151401670452,-0.6656917017047973,0.0,0.0,0.0,0.0,0.0
1669719738.7944622,139.61103311935727,12.727754762602782,-140.8227976423923,0.5632151401670452,-0.6656917017047973,0.0,0.0,0.0,0.0,0.0
1669719738.7951455,137.66424662752152,12.72310116375048,-138.93562592337247,0.56786875249055,-0.6484365772705026,0.0,0.0,0.0,0.0,0.0
1669719738.7967165,137.66424662752152,12.72310116375048,-138.93562592337247,0.5645953105237069,-0.6505273768754907,0.0,0.0,0.0,0.0,0.0
1669719738.7984495,137.68549158117284,12.725866723382627,-138.95716426740572,0.5645953105237069,-0.6505273768754907,0.0,0.0,0.0,0.0,0.0
1669719738.7994673,138.96478506215067,12.730134730321076,-140.19714024258712,0.5603272910152206,-0.6618221269335492,0.0,0.0,0.0,0.0,0.0
1669719738.801486,138.96478506215067,12.730134730321076,-140.19714024258712,0.5653581522493013,-0.6632824991843188,0.0,0.0,0.0,0.0,0.0
1669719738.8043435,138.89035286907,12.726115959610373,-140.12414215736928,0.5653581522493013,-0.6632824991843188,0.0,0.0,0.0,0.0,0.0
1669719738.8053446,141.69433934749608,12.732505189813999,-142.84729286435822,0.5589688983982891,-0.6896394987197928,0.0,0.0,0.0,0.0,0.0
1669719738.8074903,141.69433934749608,12.732505189813999,-142.84729286435822,0.562080577021894,-0.6897239513502685,0.0,0.0,0.0,0.0,0.0
1669719738.809333,141.7421881513414,12.729201374643916,-142.89353317261205,0.562080577021894,-0.6897239513502685,0.0,0.0,0.0,0.0,0.0
1669719738.8103333,143.9802209836687,12.728505746289283,-145.06945921317902,0.5627761826447559,-0.7094948918670225,0.0,0.0,0.0,0.0,0.0
1669719738.8117101,143.9802209836687,12.728505746289283,-145.06945921317902,0.564729623134414,-0.7099235053528419,0.0,0.0,0.0,0.0,0.0
1669719738.8129878,144.2237226970329,12.728541766451793,-145.30235416147542,0.564729623134414,-0.7099235053528419,0.0,0.0,0.0,0.0,0.0
1669719738.8149905,143.49046760107535,12.72564834743273,-144.58635886722143,0.5676230405623262,-0.7014850670735062,0.0,0.0,0.0,0.0,0.0
1669719738.8166475,143.49046760107535,12.72564834743273,-144.58635886722143,0.5713050397116887,-0.7008178903919863,0.0,0.0,0.0,0.0,0.0
1669719738.8186483,143.47128783967833,12.728001337910731,-144.5679907455436,0.5713050397116887,-0.7008178903919863,0.0,0.0,0.0,0.0,0.0
1669719738.8199656,141.04859616101913,12.724291657996638,-142.2046778595835,0.5750147195966657,-0.6712400186051917,0.0,0.0,0.0,0.0,0.0
1669719738.820969,141.04859616101913,12.724291657996638,-142.2046778595835,0.5765307882961267,-0.6708067578972392,0.0,0.0,0.0,0.0,0.0
1669719738.8224926,141.10750183582306,12.72512835160355,-142.26046307358314,0.5765307882961267,-0.6708067578972392,0.0,0.0,0.0,0.0,0.0
1669719738.8242176,137.97571949695703,12.734624378704583,-139.22629193162405,0.5670347082088677,-0.6438739247427728,0.0,0.0,0.0,0.0,0.0
1669719738.825547,137.97571949695703,12.734624378704583,-139.22629193162405,0.5614238344241157,-0.6453991698131759,0.0,0.0,0.0,0.0,0.0
1669719738.8269176,138.29466968815157,12.735529562369903,-139.53192291736877,0.5614238344241157,-0.6453991698131759,0.0,0.0,0.0,0.0,0.0
1669719738.8279207,139.06910169306627,12.746576060368623,-140.2851305527084,0.5503773247788613,-0.6530666296862347,0.0,0.0,0.0,0.0,0.0
1669719738.8304443,139.06910169306627,12.746576060368623,-140.2851305527084,0.5451210120861724,-0.6528183013020054,0.0,0.0,0.0,0.0,0.0
1669719738.831419,139.23084997504992,12.7468824975292,-140.44091946318775,0.5451210120861724,-0.6528183013020054,0.0,0.0,0.0,0.0,0.0
1669719738.8334491,143.24956292789702,12.751107942913011,-144.34518247315063,0.5408956652316547,-0.6901007408719697,0.0,0.0,0.0,0.0,0.0
1669719738.835643,143.24956292789702,12.751107942913011,-144.34518247315063,0.5364893284639517,-0.6907889890459845,0.0,0.0,0.0,0.0,0.0
1669719738.8364465,143.651800565911,12.750266281752051,-144.7332442166496,0.5364893284639517,-0.6907889890459845,0.0,0.0,0.0,0.0,0.0
1669719738.8364465,145.93512298025988,12.746617642789593,-146.95938839338686,0.5401380916398538,-0.714043957001929,0.0,0.0,0.0,0.0,0.0
1669719738.8389862,145.93512298025988,12.746617642789593,-146.95938839338686,0.5366706341891476,-0.7146320143389591,0.0,0.0,0.0,0.0,0.0
1669719738.84036,146.50119798022936,12.743800512766507,-147.50767457233357,0.5366706341891476,-0.7146320143389591,0.0,0.0,0.0,0.0,0.0
1669719738.841583,145.01706284420555,12.739578604992467,-146.05702025371048,0.5408924491300141,-0.6981041318481193,0.0,0.0,0.0,0.0,0.0
1669719738.843017,145.01706284420555,12.739578604992467,-146.05702025371048,0.5379842981175538,-0.6965124537781294,0.0,0.0,0.0,0.0,0.0
1669719738.8440342,144.6326832234997,12.737107252876402,-145.68445512681464,0.5379842981175538,-0.6965124537781294,0.0,0.0,0.0,0.0,0.0
1669719738.846258,141.16104051834785,12.744072208661764,-142.30761771794053,0.5310191786976293,-0.6633790248361402,0.0,0.0,0.0,0.0,0.0
1669719738.847258,141.16104051834785,12.744072208661764,-142.30761771794053,0.5264576286628226,-0.662984766661767,0.0,0.0,0.0,0.0,0.0
1669719738.8484273,141.2962131967729,12.745883149841626,-142.43838662869646,0.5264576286628226,-0.662984766661767,0.0,0.0,0.0,0.0,0.0
1669719738.8494446,139.5608213378446,12.751990433201254,-140.7513204360348,0.5203503540718459,-0.6433170487602959,0.0,0.0,0.0,0.0,0.0
1669719738.851475,139.5608213378446,12.751990433201254,-140.7513204360348,0.5158862743764487,-0.6443954140671753,0.0,0.0,0.0,0.0,0.0
1669719738.853039,139.4269060822593,12.755657474615063,-140.6225149958511,0.5158862743764487,-0.6443954140671753,0.0,0.0,0.0,0.0,0.0
1669719738.8543506,140.8477248247546,12.754532722028266,-141.99942503424666,0.5170110840128775,-0.6559033592165509,0.0,0.0,0.0,0.0,0.0
1669719738.8557281,140.8477248247546,12.754532722028266,-141.99942503424666,0.5162775882754393,-0.6568949052181076,0.0,0.0,0.0,0.0,0.0
1669719738.857143,141.0329348981397,12.751169629085465,-142.17817931095448,0.5162775882754393,-0.6568949052181076,0.0,0.0,0.0,0.0,0.0
1669719738.858471,144.60644057724204,12.747413179486617,-145.65207109222354,0.5200342254657297,-0.688790025204172,0.0,0.0,0.0,0.0,0.0
1669719738.8598135,144.60644057724204,12.747413179486617,-145.65207109222354,0.5192187476408533,-0.6867346024889418,0.0,0.0,0.0,0.0,0.0
1669719738.8612006,144.6797930728594,12.743381342315134,-145.72257265593134,0.5192187476408533,-0.6867346024889418,0.0,0.0,0.0,0.0,0.0
1669719738.8625245,147.13306328432327,12.73768610518487,-148.1159559093562,0.5249141577653373,-0.7110685205342567,0.0,0.0,0.0,0.0,0.0
1669719738.8638825,147.13306328432327,12.73768610518487,-148.1159559093562,0.525676513688331,-0.7107464443266497,0.0,0.0,0.0,0.0,0.0
1669719738.8652532,146.7895375012922,12.735471566529592,-147.78268729987883,0.525676513688331,-0.7107464443266497,0.0,0.0,0.0,0.0,0.0
1669719738.8667262,145.2583133354807,12.735776171153839,-146.28769205776723,0.5253718225886304,-0.6950790301582122,0.0,0.0,0.0,0.0,0.0
1669719738.8683326,145.2583133354807,12.735776171153839,-146.28769205776723,0.5251489932657846,-0.6927331454475497,0.0,0.0,0.0,0.0,0.0
1669719738.869333,145.1254891808029,12.737484571874088,-146.15963694491532,0.5251489932657846,-0.6927331454475497,0.0,0.0,0.0,0.0,0.0
1669719738.8708248,141.51564635908102,12.736425480938934,-142.64623043381886,0.5262079405587948,-0.6588474711318636,0.0,0.0,0.0,0.0,0.0
1669719738.8725157,141.51564635908102,12.736425480938934,-142.64623043381886,0.525586661375057,-0.6593955748714305,0.0,0.0,0.0,0.0,0.0
1669719738.873857,141.35846773875946,12.7374377015441,-142.49599178442278,0.525586661375057,-0.6593955748714305,0.0,0.0,0.0,0.0,0.0
1669719738.8752875,137.8413484155544,12.733092276116157,-139.0922877954032,0.5299319545031538,-0.6356636702799772,0.0,0.0,0.0,0.0,0.0
1669719738.8765259,137.8413484155544,12.733092276116157,-139.0922877954032,0.5347356507012815,-0.6354893652045214,0.0,0.0,0.0,0.0,0.0
1669719738.8778706,137.71407612364652,12.730674134932288,-138.96871324653318,0.5347356507012815,-0.6354893652045214,0.0,0.0,0.0,0.0,0.0
1669719738.879182,138.57548438011048,12.722613920222294,-139.79978742320364,0.5427959023260447,-0.6414028488245922,0.0,0.0,0.0,0.0,0.0
1669719738.8805263,138.57548438011048,12.722613920222294,-139.79978742320364,0.5462502058051758,-0.6414828689677388,0.0,0.0,0.0,0.0,0.0
1669719738.881889,138.55674956406398,12.71955766123948,-139.78068087003533,0.5462502058051758,-0.6414828689677388,0.0,0.0,0.0,0.0,0.0
1669719738.883214,142.59795956728593,12.712546110483744,-143.69975350365442,0.5532618860626757,-0.6753969295287813,0.0,0.0,0.0,0.0,0.0
1669719738.8845592,142.59795956728593,12.712546110483744,-143.69975350365442,0.5543880708723136,-0.6761402856032764,0.0,0.0,0.0,0.0,0.0
1669719738.8862648,142.4409929703026,12.71078803580021,-143.54893640204588,0.5543880708723136,-0.6761402856032764,0.0,0.0,0.0,0.0,0.0
1669719738.8875022,145.59168532808494,12.711538817496676,-146.62008384304286,0.5536373722908686,-0.7081502526281834,0.0,0.0,0.0,0.0,0.0
1669719738.888865,145.59168532808494,12.711538817496676,-146.62008384304286,0.5527399769956508,-0.7072252054690368,0.0,0.0,0.0,0.0,0.0
1669719738.8906813,146.01905739942333,12.708509442832426,-147.0331366234386,0.5527399769956508,-0.7072252054690368,0.0,0.0,0.0,0.0,0.0
1669719738.8916981,145.4732769663,12.70891906555108,-146.4991063206756,0.5523303374845373,-0.7003747261598501,0.0,0.0,0.0,0.0,0.0
1669719738.892888,145.4732769663,12.70891906555108,-146.4991063206756,0.5530625976690012,-0.7008347985387764,0.0,0.0,0.0,0.0,0.0
1669719738.894368,145.614600148144,12.706392377147674,-146.63508812403705,0.5530625976690012,-0.7008347985387764,0.0,0.0,0.0,0.0,0.0
1669719738.8955655,141.7177903300598,12.707412910043045,-142.8383700331785,0.5520419073725803,-0.6616275636215582,0.0,0.0,0.0,0.0,0.0
1669719738.8971097,141.7177903300598,12.707412910043045,-142.8383700331785,0.5478395755397321,-0.6625316524130069,0.0,0.0,0.0,0.0,0.0
1669719738.898296,141.57604621380935,12.710935082524454,-142.70222872139848,0.5478395755397321,-0.6625316524130069,0.0,0.0,0.0,0.0,0.0
1669719738.8996274,137.71468806025283,12.712339771635463,-138.96082828003958,0.5464347586047537,-0.6315045434036856,0.0,0.0,0.0,0.0,0.0
1669719738.901101,137.71468806025283,12.712339771635463,-138.96082828003958,0.5420452168981725,-0.6306866343620335,0.0,0.0,0.0,0.0,0.0
1669719738.902319,137.5153418793052,12.715562708352621,-138.77016003334924,0.5420452168981725,-0.6306866343620335,0.0,0.0,0.0,0.0,0.0
1669719738.9036617,137.24815286671398,12.717041406762828,-138.51191955792893,0.5405665140837079,-0.6284495748122424,0.0,0.0,0.0,0.0,0.0
1669719738.9048452,137.24815286671398,12.717041406762828,-138.51191955792893,0.5360875631157322,-0.6282335697433157,0.0,0.0,0.0,0.0,0.0
1669719738.9068618,136.93617030468374,12.723029985071458,-138.21455157458527,0.5360875631157322,-0.6282335697433157,0.0,0.0,0.0,0.0,0.0
1669719738.9082181,140.82545165267845,12.722923718246584,-141.9809770420765,0.5361938922020224,-0.6598150739285189,0.0,0.0,0.0,0.0,0.0
1669719738.9096828,140.82545165267845,12.722923718246584,-141.9809770420765,0.5329137569442008,-0.6598054128793452,0.0,0.0,0.0,0.0,0.0
1669719738.911031,140.19589535722542,12.730858576316008,-141.37633094526146,0.5329137569442008,-0.6598054128793452,0.0,0.0,0.0,0.0,0.0
1669719738.9124534,144.1423680641451,12.730030597056128,-145.2132277494543,0.5337417593905014,-0.696725910180015,0.0,0.0,0.0,0.0,0.0
1669719738.913468,144.1423680641451,12.730030597056128,-145.2132277494543,0.5299816342898129,-0.6981172418384627,0.0,0.0,0.0,0.0,0.0
1669719738.9151583,143.9677443796634,12.737023808880142,-145.0439355170536,0.5299816342898129,-0.6981172418384627,0.0,0.0,0.0,0.0,0.0
1669719738.9161756,144.63543445280013,12.742882087580409,-145.69567320313314,0.5241233504869816,-0.7048582746302,0.0,0.0,0.0,0.0,0.0
1669719738.9180975,144.63543445280013,12.742882087580409,-145.69567320313314,0.5253977872476322,-0.7058057318983576,0.0,0.0,0.0,0.0,0.0
1669719738.9194968,144.68273839162453,12.744857083939204,-145.74151892915256,0.5253977872476322,-0.7058057318983576,0.0,0.0,0.0,0.0,0.0
1669719738.9208038,142.17723714569385,12.749949416067974,-143.2988620587133,0.5203054308779675,-0.6773575686447687,0.0,0.0,0.0,0.0,0.0
1669719738.9221783,142.17723714569385,12.749949416067974,-143.2988620587133,0.5203006397195492,-0.676222568371811,0.0,0.0,0.0,0.0,0.0
1669719738.9237778,142.5682678511623,12.752135982934607,-143.67587608857283,0.5203006397195492,-0.676222568371811,0.0,0.0,0.0,0.0,0.0
1669719738.925024,139.27668387752547,12.757788321609537,-140.4820083268357,0.5146482344983343,-0.6471395458274894,0.0,0.0,0.0,0.0,0.0
1669719738.9264688,139.27668387752547,12.757788321609537,-140.4820083268357,0.5120745621393505,-0.6487352006940887,0.0,0.0,0.0,0.0,0.0
1669719738.927812,139.02503230037772,12.761053255878089,-140.24135454492009,0.5120745621393505,-0.6487352006940887,0.0,0.0,0.0,0.0,0.0
1669719738.9291208,137.7094751309569,12.76108854582003,-138.96690200781825,0.5120392675735493,-0.6368144253653509,0.0,0.0,0.0,0.0,0.0
1669719738.9304607,137.7094751309569,12.76108854582003,-138.96690200781825,0.5059399610827379,-0.6370746787010769,0.0,0.0,0.0,0.0,0.0
1669719738.931814,137.87771544547778,12.76376312430691,-139.13072681731822,0.5059399610827379,-0.6370746787010769,0.0,0.0,0.0,0.0,0.0
