time,a_TOx,a_TOy,a_TOz,a_UAx,a_UAy,a_UAz,a_FAx,a_FAy,a_FAz
1669642695.589082,-0.0012647435069084167,-0.00133492611348629,0.01668691635131836,0.0010568313300609589,0.0018744254484772682,0.004411756992340088,0.00021797046065330505,0.0015038251876831055,0.006717562675476074
1669642695.5927145,-0.00028736889362335205,-0.0023335833102464676,0.012840807437896729,0.0010568313300609589,0.0018744254484772682,0.004411756992340088,0.00021797046065330505,0.0015038251876831055,0.006717562675476074
1669642695.5932457,-0.00028736889362335205,-0.0023335833102464676,0.012840807437896729,-0.0008410625159740448,-0.0015498666325584054,0.004837453365325928,0.00021797046065330505,0.0015038251876831055,0.006717562675476074
1669642695.5961304,-0.00028736889362335205,-0.0023335833102464676,0.012840807437896729,-0.0008410625159740448,-0.0015498666325584054,0.004837453365325928,-0.0008019134402275085,-0.0024116123095154762,0.0038334131240844727
1669642695.5970805,-0.001794811338186264,4.787556827068329e-05,0.007072091102600098,-0.0008410625159740448,-0.0015498666325584054,0.004837453365325928,-0.0008019134402275085,-0.0024116123095154762,0.0038334131240844727
1669642695.6001396,-0.001794811338186264,4.787556827068329e-05,0.007072091102600098,-0.001830795779824257,-0.0010261700954288244,-0.000932157039642334,-0.0008019134402275085,-0.0024116123095154762,0.0038334131240844727
1669642695.6011994,-0.001794811338186264,4.787556827068329e-05,0.007072091102600098,-0.001830795779824257,-0.0010261700954288244,-0.000932157039642334,-0.001714283600449562,-0.0008418131619691849,0.01200246810913086
1669642695.6042006,-0.001331973820924759,0.0015007536858320236,0.006584346294403076,-0.001830795779824257,-0.0010261700954288244,-0.000932157039642334,-0.001714283600449562,-0.0008418131619691849,0.01200246810913086
1669642695.605197,-0.001331973820924759,0.0015007536858320236,0.006584346294403076,0.0030609164386987686,-0.004372099880129099,0.0057790279388427734,-0.001714283600449562,-0.0008418131619691849,0.01200246810913086
1669642695.6076207,-0.001331973820924759,0.0015007536858320236,0.006584346294403076,0.0030609164386987686,-0.004372099880129099,0.0057790279388427734,0.0012096092104911804,-0.0014001233503222466,0.011035919189453125
1669642695.6086485,-0.0017103813588619232,-0.0021561477333307266,0.021976888179779053,0.0030609164386987686,-0.004372099880129099,0.0057790279388427734,0.0012096092104911804,-0.0014001233503222466,0.011035919189453125
1669642695.610933,-0.0017103813588619232,-0.0021561477333307266,0.021976888179779053,-0.0042626745998859406,-0.000539640779606998,0.0009872913360595703,0.0012096092104911804,-0.0014001233503222466,0.011035919189453125
1669642695.6129322,-0.0017103813588619232,-0.0021561477333307266,0.021976888179779053,-0.0042626745998859406,-0.000539640779606998,0.0009872913360595703,-0.004699196666479111,-0.00043191853910684586,0.00816720724105835
1669642695.6149333,-0.0022801533341407776,0.007920768111944199,0.008004605770111084,-0.0042626745998859406,-0.000539640779606998,0.0009872913360595703,-0.004699196666479111,-0.00043191853910684586,0.00816720724105835
1669642695.616935,-0.0022801533341407776,0.007920768111944199,0.008004605770111084,0.0020649563521146774,0.0005201134481467307,-0.0004138350486755371,-0.004699196666479111,-0.00043191853910684586,0.00816720724105835
1669642695.6189349,-0.0022801533341407776,0.007920768111944199,0.008004605770111084,0.0020649563521146774,0.0005201134481467307,-0.0004138350486755371,-0.004716966301202774,0.0014464007690548897,0.0009635686874389648
1669642695.6210213,-0.0002812333405017853,0.0011632982641458511,0.013306617736816406,0.0020649563521146774,0.0005201134481467307,-0.0004138350486755371,-0.004716966301202774,0.0014464007690548897,0.0009635686874389648
1669642695.622019,-0.0002812333405017853,0.0011632982641458511,0.013306617736816406,0.002950945869088173,0.004808469209820032,0.009751617908477783,-0.004716966301202774,0.0014464007690548897,0.0009635686874389648
1669642695.6243143,-0.0002812333405017853,0.0011632982641458511,0.013306617736816406,0.002950945869088173,0.004808469209820032,0.009751617908477783,0.001149119809269905,-0.006313193589448929,0.005266547203063965
1669642695.6253395,-0.0002476610243320465,-0.0011990554630756378,0.019082188606262207,0.002950945869088173,0.004808469209820032,0.009751617908477783,0.001149119809269905,-0.006313193589448929,0.005266547203063965
1669642695.6271293,-0.0002476610243320465,-0.0011990554630756378,0.019082188606262207,-0.0008800700306892395,0.0003672274760901928,0.0039018988609313965,0.001149119809269905,-0.006313193589448929,0.005266547203063965
1669642695.628439,-0.0002476610243320465,-0.0011990554630756378,0.019082188606262207,-0.0008800700306892395,0.0003672274760901928,0.0039018988609313965,0.0012376289814710617,-0.0004336787387728691,0.012478232383728027
1669642695.6304204,0.0016715619713068008,0.003042852506041527,0.009926438331604004,-0.0008800700306892395,0.0003672274760901928,0.0039018988609313965,0.0012376289814710617,-0.0004336787387728691,0.012478232383728027
1669642695.6314168,0.0016715619713068008,0.003042852506041527,0.009926438331604004,0.004966629669070244,0.0009482639725320041,0.003935456275939941,0.0012376289814710617,-0.0004336787387728691,0.012478232383728027
1669642695.633418,0.0016715619713068008,0.003042852506041527,0.009926438331604004,0.004966629669070244,0.0009482639725320041,0.003935456275939941,-0.0027867257595062256,-0.007692810148000717,0.009116053581237793
1669642695.634831,-0.0002749096602201462,-0.00034486502408981323,0.011870861053466797,0.004966629669070244,0.0009482639725320041,0.003935456275939941,-0.0027867257595062256,-0.007692810148000717,0.009116053581237793
1669642695.6358035,-0.0002749096602201462,-0.00034486502408981323,0.011870861053466797,-0.0027851052582263947,-0.0030006691813468933,-0.0009630918502807617,-0.0027867257595062256,-0.007692810148000717,0.009116053581237793
1669642695.6383286,-0.0002749096602201462,-0.00034486502408981323,0.011870861053466797,-0.0027851052582263947,-0.0030006691813468933,-0.0009630918502807617,0.0006557293236255646,-0.005304357968270779,0.003826618194580078
1669642695.6397889,-0.0017540659755468369,0.003147473558783531,0.01667100191116333,-0.0027851052582263947,-0.0030006691813468933,-0.0009630918502807617,0.0006557293236255646,-0.005304357968270779,0.003826618194580078
1669642695.6411579,-0.0017540659755468369,0.003147473558783531,0.01667100191116333,0.0011043380945920944,-0.0019768313504755497,0.005802750587463379,0.0006557293236255646,-0.005304357968270779,0.003826618194580078
1669642695.6427813,-0.0017540659755468369,0.003147473558783531,0.01667100191116333,0.0011043380945920944,-0.0019768313504755497,0.005802750587463379,-0.000653434544801712,0.005976610817015171,0.015850424766540527
1669642695.644306,0.0006633047014474869,0.00019970163702964783,0.01474827527999878,0.0011043380945920944,-0.0019768313504755497,0.005802750587463379,-0.000653434544801712,0.005976610817015171,0.015850424766540527
1669642695.6457062,0.0006633047014474869,0.00019970163702964783,0.01474827527999878,-0.0028043054044246674,0.0009246750851161778,0.00197523832321167,-0.000653434544801712,0.005976610817015171,0.015850424766540527
1669642695.6470735,0.0006633047014474869,0.00019970163702964783,0.01474827527999878,-0.0028043054044246674,0.0009246750851161778,0.00197523832321167,0.004708999767899513,0.0005677249282598495,0.014392495155334473
1669642695.6484306,-0.0023153070360422134,-0.0013571958988904953,0.007079660892486572,-0.0028043054044246674,0.0009246750851161778,0.00197523832321167,0.004708999767899513,0.0005677249282598495,0.014392495155334473
1669642695.6497636,-0.0023153070360422134,-0.0013571958988904953,0.007079660892486572,-0.00426584854722023,0.001855378970503807,0.004867374897003174,0.004708999767899513,0.0005677249282598495,0.014392495155334473
1669642695.6511695,-0.0023153070360422134,-0.0013571958988904953,0.007079660892486572,-0.00426584854722023,0.001855378970503807,0.004867374897003174,0.00027379952371120453,0.002957846038043499,0.007198214530944824
1669642695.652506,-0.00027531571686267853,0.0028299111872911453,0.030121326446533203,-0.00426584854722023,0.001855378970503807,0.004867374897003174,0.00027379952371120453,0.002957846038043499,0.007198214530944824
1669642695.6538026,-0.00027531571686267853,0.0028299111872911453,0.030121326446533203,-0.0037508830428123474,-7.864838698878884e-05,0.0038814544677734375,0.00027379952371120453,0.002957846038043499,0.007198214530944824
1669642695.6551452,-0.00027531571686267853,0.0028299111872911453,0.030121326446533203,-0.0037508830428123474,-7.864838698878884e-05,0.0038814544677734375,0.0027218423783779144,-0.003786850720643997,0.011989414691925049
1669642695.6573696,-0.0003325715661048889,-0.0002911686897277832,0.014755308628082275,-0.0037508830428123474,-7.864838698878884e-05,0.0038814544677734375,0.0027218423783779144,-0.003786850720643997,0.011989414691925049
1669642695.6586716,-0.0003325715661048889,-0.0002911686897277832,0.014755308628082275,0.0011139418929815292,0.0024800568353384733,-0.004722654819488525,0.0027218423783779144,-0.003786850720643997,0.011989414691925049
1669642695.6603549,-0.0003325715661048889,-0.0002911686897277832,0.014755308628082275,0.0011139418929815292,0.0024800568353384733,-0.004722654819488525,0.00021348707377910614,3.0249357223510742e-05,0.00046950578689575195
