time,a_TOx,a_TOy,a_TOz,a_UAx,a_UAy,a_UAz,a_FAx,a_FAy,a_FAz
1669731068.904517,0.0030235275626182556,-0.0014774538576602936,0.0024774670600891113,-0.0005327034741640091,0.01080399751663208,0.006890304386615753,0.0036408863961696625,-0.0005280245095491409,0.005735874176025391
1669731068.907942,-0.0028469711542129517,-0.0029649874195456505,0.0010692477226257324,-0.0005327034741640091,0.01080399751663208,0.006890304386615753,0.0036408863961696625,-0.0005280245095491409,0.005735874176025391
1669731068.9099405,-0.0028469711542129517,-0.0029649874195456505,0.0010692477226257324,0.00040728412568569183,0.01474153995513916,0.004748135805130005,0.0036408863961696625,-0.0005280245095491409,0.005735874176025391
1669731068.911998,-0.0028469711542129517,-0.0029649874195456505,0.0010692477226257324,0.00040728412568569183,0.01474153995513916,0.004748135805130005,-0.002242082729935646,0.001923365518450737,0.0019062161445617676
1669731068.9134858,0.0019879527390003204,0.0018564504571259022,0.0005458593368530273,0.00040728412568569183,0.01474153995513916,0.004748135805130005,-0.002242082729935646,0.001923365518450737,0.0019062161445617676
1669731068.914884,0.0019879527390003204,0.0018564504571259022,0.0005458593368530273,0.0071847084909677505,0.017745137214660645,0.004276130348443985,-0.002242082729935646,0.001923365518450737,0.0019062161445617676
1669731068.9163437,0.0019879527390003204,0.0018564504571259022,0.0005458593368530273,0.0071847084909677505,0.017745137214660645,0.004276130348443985,0.0026914887130260468,-0.004816390573978424,0.014379739761352539
1669731068.9171777,0.001474376767873764,0.0023134052753448486,0.0005455613136291504,0.0071847084909677505,0.017745137214660645,0.004276130348443985,0.0026914887130260468,-0.004816390573978424,0.014379739761352539
1669731068.918613,0.001474376767873764,0.0023134052753448486,0.0005455613136291504,-0.0020098257809877396,0.013246536254882812,0.0024518147110939026,0.0026914887130260468,-0.004816390573978424,0.014379739761352539
1669731068.9201326,0.001474376767873764,0.0023134052753448486,0.0005455613136291504,-0.0020098257809877396,0.013246536254882812,0.0024518147110939026,0.0031730197370052338,-0.0004525650292634964,0.012461841106414795
1669731068.9224553,-0.002863263711333275,-0.003957800567150116,0.0025134682655334473,-0.0020098257809877396,0.013246536254882812,0.0024518147110939026,0.0031730197370052338,-0.0004525650292634964,0.012461841106414795
1669731068.924453,-0.002863263711333275,-0.003957800567150116,0.0025134682655334473,0.00143398717045784,0.010827898979187012,0.0026324018836021423,0.0031730197370052338,-0.0004525650292634964,0.012461841106414795
1669731068.925735,-0.002863263711333275,-0.003957800567150116,0.0025134682655334473,0.00143398717045784,0.010827898979187012,0.0026324018836021423,-0.0027088187634944916,0.0029331445693969727,0.005751848220825195
